waiting_time,radiant_win,radiant_win_chance,radiant_mu,radiant_sigma,dire_mu,dire_sigma,account_id_1,account_id_2,account_id_3,account_id_4,account_id_5,account_id_6,account_id_7,account_id_8,account_id_9,account_id_10
8.5,True,0.5246110722131365,21.917652870819936,6.862279072213123,21.611868248464926,6.251221625703511,285464.0,296354.0,234667.0,47041.0,298364.0,72267.0,198886.0,158832.0,113115.0,122134.0
4.5,False,0.5043140237416375,24.815662519784233,6.704144803155172,24.760532431903922,6.861706232164517,105192.0,16388.0,203508.0,280149.0,67500.0,129895.0,309586.0,223249.0,77605.0,190571.0
65.0,False,0.5058914729848887,33.469663123571706,5.8814306483566625,33.40261686221716,5.572069933493329,98263.0,116037.0,91724.0,129613.0,46512.0,230436.0,32867.0,111803.0,80149.0,115327.0
4.5,True,0.45702165475418,25.86734984100827,7.275353987896839,26.42742660185742,6.680827821462735,48801.0,296990.0,186374.0,43093.0,147690.0,231578.0,253186.0,76443.0,201338.0,43477.0
4.0,False,0.5034533197907214,23.494259384547544,5.525316652774537,23.454210850609364,5.986028005318623,160657.0,35636.0,262444.0,5004.0,249468.0,326139.0,117165.0,116080.0,108229.0,165201.0
30.0,False,0.5024389570745753,19.341744787103732,6.709709803247991,19.310263202973534,7.170875521129502,150309.0,8431.0,220139.0,171174.0,195176.0,156954.0,210683.0,103194.0,295119.0,6893.0
6.0,False,0.5039044805381735,23.028299375364014,6.533935594978274,22.98094734961363,5.906173493845542,270369.0,259492.0,43703.0,12735.0,314459.0,4133.0,123294.0,75523.0,98276.0,25335.0
4.5,True,0.5015323729778499,26.513187609192094,6.1692960663505705,26.49445140929325,6.49826226231865,58858.0,279774.0,52402.0,261639.0,42992.0,246715.0,107338.0,45881.0,68436.0,327711.0
6.0,False,0.5059294305702873,24.832069100376692,6.173442637540206,24.760735381986052,6.370995489578703,95070.0,29827.0,81695.0,65981.0,416.0,94095.0,61960.0,14428.0,94749.0,29711.0
19.0,False,0.5033099245451136,19.65243431806595,6.545381539386314,19.609598262471263,7.446251805003914,8613.0,34313.0,97974.0,2733.0,137502.0,61381.0,314621.0,258187.0,274418.0,158484.0
4.5,False,0.48073337223957147,22.95744972595387,6.641422378872827,23.19493197919487,6.1537708469638,299528.0,259006.0,86493.0,65610.0,33788.0,66527.0,328543.0,253752.0,215329.0,267194.0
3.0,False,0.48119383861696774,25.438160595069103,6.170974966580644,25.6640144495072,6.155285119980249,146365.0,183524.0,179827.0,116520.0,30432.0,112903.0,138168.0,157074.0,69173.0,115363.0
5.0,False,0.5039873486978191,25.730552416388853,5.6988668750700855,25.683548756383765,6.140917145880833,158351.0,131413.0,67816.0,329602.0,117936.0,230649.0,47550.0,161705.0,139869.0,23712.0
10.0,True,0.5054226623187772,20.257511469660457,7.1460495907736465,20.188776079178446,6.370085288622867,205983.0,267125.0,233313.0,302717.0,323671.0,81653.0,112016.0,149353.0,92788.0,204473.0
3.5,True,0.5041043507002367,27.444580438088174,6.288651300295712,27.395549980356368,6.084535718074628,241061.0,39863.0,83177.0,324263.0,88403.0,323601.0,7623.0,100228.0,157967.0,46357.0
5.5,True,0.5044610645387338,22.913887608066787,6.604341283644483,22.857324194344827,6.951369298505592,229783.0,307756.0,19039.0,101194.0,4137.0,87687.0,108042.0,104413.0,93342.0,273884.0
7.0,True,0.49735783769323993,24.152081285525,6.137021181885837,24.183594016669637,6.12440859915408,78933.0,28.0,129096.0,33389.0,223029.0,7491.0,171279.0,182010.0,305219.0,118079.0
6.5,False,0.5058057422172447,27.501153182016665,6.821100256876699,27.426077436032884,7.0907773535859295,115509.0,60582.0,177056.0,148297.0,248404.0,202079.0,255310.0,138978.0,227108.0,269689.0
8.0,True,0.5052925277436735,22.392450858479222,6.347967628170441,22.330511331214986,5.515048832270834,68362.0,225603.0,194113.0,179062.0,67173.0,76407.0,251158.0,282017.0,4784.0,254229.0
45.5,True,0.475224620422911,17.33811643357425,6.0676499752287745,17.640982853523482,6.769003688243734,214131.0,241838.0,121727.0,323451.0,4301.0,102549.0,86951.0,111259.0,282184.0,130696.0
7.5,True,0.5055819675076458,20.410695574410475,6.343027964458048,20.340675561635088,6.957117606252122,147681.0,258748.0,33734.0,150189.0,281982.0,191072.0,118661.0,142096.0,299894.0,25745.0
74.0,True,0.48823663341901663,34.748738183686,6.168519855273899,34.89074600548808,6.500040325206787,46876.0,17593.0,265620.0,149588.0,16508.0,246992.0,75035.0,213326.0,298564.0,133401.0
3.0,False,0.5345866450587332,28.871139384030734,5.946167808965432,28.4469869609393,6.756609627843656,27263.0,328747.0,223910.0,143479.0,46839.0,9855.0,178952.0,196803.0,136475.0,266488.0
14.0,False,0.503435115869507,30.77732119496484,7.008445460352668,30.73494090773135,6.053807563239854,12067.0,150036.0,216567.0,108720.0,245951.0,179283.0,67505.0,275781.0,16016.0,114453.0
35.5,False,0.5024037906853049,33.9631122329558,6.2767791126981205,33.934956683488736,5.805730685108508,73836.0,15357.0,17.0,11169.0,33687.0,66325.0,326088.0,9427.0,6097.0,22934.0
9.5,True,0.5069059941236468,28.443396429737188,6.28884001969663,28.35819230890341,6.527612277906778,30895.0,280708.0,305114.0,22277.0,278139.0,98016.0,39926.0,275055.0,49694.0,192463.0
6.5,False,0.5045762988576139,29.478477882112916,6.009623833833468,29.424394405257747,5.82900297373451,120019.0,113893.0,172715.0,121285.0,52531.0,303070.0,57087.0,248831.0,58758.0,4286.0
13.0,False,0.5146712698701255,30.733580827075393,6.5450271096135335,30.54943373420415,6.723462987408617,15826.0,218288.0,181564.0,6843.0,201614.0,330310.0,81374.0,181564.0,109393.0,21816.0
7.5,True,0.5038019525343798,29.250309454210253,6.556389845770644,29.20268054821608,6.709017677224952,196043.0,39703.0,199067.0,104019.0,38308.0,213524.0,77381.0,171370.0,253456.0,151611.0
15.5,False,0.5263561236106038,19.02807358595536,6.776980086217532,18.70043890009285,6.444890097120661,129712.0,287065.0,286966.0,211129.0,109972.0,245807.0,186444.0,158975.0,221406.0,7548.0
12.0,False,0.5042058721272813,28.60326269905987,7.328519409082842,28.55149567660783,5.353365084140681,199207.0,261630.0,265157.0,52690.0,267232.0,83145.0,330228.0,143953.0,238778.0,17002.0
7.5,False,0.5039943745698963,25.825853129313536,5.866557763394008,25.777639514562907,6.487821041562643,61591.0,29727.0,14194.0,303835.0,172638.0,121306.0,9752.0,240710.0,26518.0,169723.0
35.0,True,0.504442126602269,33.29935583001214,6.309403223621368,33.24680579884605,5.870814698574774,279672.0,9724.0,130250.0,81871.0,228877.0,11856.0,278839.0,300424.0,42835.0,33121.0
8.0,False,0.5060149938669203,24.179289850645908,5.251798872990936,24.108113300110787,6.846484650284191,50713.0,277948.0,294857.0,19731.0,260115.0,242070.0,19004.0,124078.0,27114.0,221216.0
12.0,True,0.5336435042819158,20.567428765012973,6.021191063651208,20.163947493808344,6.319306309015602,175340.0,103366.0,138673.0,147443.0,169930.0,191676.0,152486.0,220673.0,245318.0,24686.0
5.0,False,0.5026377122925518,28.279295902385257,7.1708925367213485,28.244331328427304,7.271445442905428,300945.0,71797.0,278939.0,309678.0,71614.0,167535.0,152037.0,95280.0,259776.0,103665.0
49.0,True,0.5048834535150999,18.106008163419396,5.89219871048151,18.04924176300999,6.051526548314985,71387.0,33083.0,119920.0,188719.0,93322.0,116032.0,90562.0,317706.0,54793.0,290796.0
3.5,True,0.5039281691573445,23.489564192566615,5.326006459151738,23.443588427760655,6.119310799911511,72320.0,210001.0,137970.0,248735.0,167387.0,180118.0,250119.0,314486.0,253225.0,12972.0
2.0,True,0.5030577662012573,25.81783776539966,7.087054415310618,25.78129265688072,5.34142955371628,271081.0,21384.0,78317.0,230898.0,216692.0,31651.0,94520.0,242762.0,228555.0,12660.0
6.5,False,0.504718442891561,20.703209085228245,6.9114692485489595,20.641263260502992,7.310826962265834,283669.0,85133.0,41316.0,154604.0,167554.0,244326.0,253436.0,119704.0,278653.0,327110.0
4.0,True,0.4845509087045624,28.31966204296913,6.044917352566454,28.50598703860377,6.508479407381232,192394.0,237914.0,193873.0,265155.0,226850.0,126016.0,19745.0,84845.0,164485.0,251194.0
24.0,True,0.5034431622400561,32.493041469538205,5.355122508241303,32.456735850003554,4.70780919712097,91303.0,1726.0,319990.0,224367.0,56997.0,90977.0,70132.0,14960.0,81353.0,94136.0
6.0,False,0.5028913401750847,27.22514775012381,6.34149789922451,27.19105372413668,5.7258949672644315,60238.0,101591.0,40717.0,51516.0,240969.0,4509.0,28506.0,216912.0,271436.0,263312.0
19.0,False,0.5049893313102791,20.000638620520206,6.275750304251686,19.939803924085044,6.553971325936969,226264.0,311807.0,42109.0,216901.0,118930.0,231499.0,29649.0,26194.0,131925.0,121026.0
4.5,False,0.5037254378701648,25.731193041432107,5.281383407685563,25.689825267674834,5.777255971009081,97611.0,291272.0,156580.0,272452.0,164390.0,234013.0,141294.0,81591.0,108488.0,118276.0
4.5,True,0.5062025052819603,24.664132415497896,6.683683285529618,24.586400108719648,6.684006946136675,197075.0,82801.0,135416.0,6658.0,99387.0,18296.0,305789.0,20109.0,207027.0,286218.0
6.0,True,0.4747260165917873,26.254394716879855,6.550058000661716,26.558712189456507,6.029224930989342,113619.0,60974.0,67622.0,108315.0,82094.0,35837.0,49249.0,172025.0,229480.0,140107.0
3.5,False,0.5021707153734214,25.382740115930485,6.855347843065082,25.355841447316294,6.148664219070104,45842.0,132089.0,189143.0,55170.0,133071.0,299635.0,185628.0,85833.0,41111.0,155935.0
7.5,False,0.5041722613203009,30.811177345824554,6.129357604562095,30.761494686994965,6.217643284810707,229202.0,202149.0,276936.0,86582.0,55222.0,76248.0,183827.0,68375.0,117100.0,245116.0
7.0,False,0.5083844930036306,28.923827252792414,5.685758847889132,28.822036673506737,6.9217598427076705,172270.0,195346.0,50168.0,221862.0,40381.0,129236.0,85454.0,221854.0,69471.0,121640.0
9.5,False,0.5055927033490969,22.53756463232643,5.160159170775575,22.472695859554346,6.631966905967573,184723.0,224072.0,52647.0,30195.0,220070.0,80895.0,262964.0,85617.0,243494.0,170586.0
5.0,False,0.5026665000401433,27.05413073080745,6.685915655147809,27.021763137372425,5.975589667809211,182731.0,265528.0,279281.0,55834.0,244478.0,143635.0,207316.0,56041.0,234623.0,293410.0
62.5,False,0.4798731872742208,16.318951512499044,6.289176990698853,16.56787807602912,6.840700726774241,324706.0,171619.0,325617.0,131103.0,187312.0,149225.0,225924.0,257073.0,134744.0,18093.0
3.0,True,0.4972248388862917,23.80725061771665,6.113419903786965,23.84131499607827,6.677122318330957,27660.0,55828.0,147367.0,296727.0,320684.0,115881.0,106574.0,108578.0,76475.0,140137.0
4.0,True,0.5049581204795432,27.966516218279608,6.18262359324749,27.904093005026574,6.968533262282929,326646.0,187290.0,216122.0,47580.0,1906.0,269171.0,254524.0,225722.0,27662.0,184466.0
6.0,False,0.5384840556038274,22.705229640448565,6.90332585520649,22.224444028974006,6.357668319969032,185825.0,69452.0,289767.0,328823.0,44542.0,40463.0,326016.0,156999.0,19724.0,181792.0
15.0,False,0.5022871372884573,31.342738647896503,4.497136675368769,31.316568095408257,6.895954733936654,69918.0,292865.0,4939.0,283144.0,69317.0,45272.0,134033.0,319952.0,271020.0,327281.0
4.5,False,0.5044541950027378,25.268687142833347,7.154870382775365,25.210042670117616,7.143346093221204,198813.0,325406.0,265369.0,42799.0,315516.0,272265.0,326872.0,52717.0,245468.0,160401.0
3.5,True,0.49635221875695684,25.012548408427072,7.366789536534649,25.05689577356683,5.21410799419369,22514.0,1297.0,56940.0,62038.0,91823.0,78101.0,178608.0,92752.0,102727.0,122719.0
11.5,True,0.50763881072816,30.100151917392843,5.694689060850279,30.007895506606395,6.763287509828683,139362.0,2190.0,172295.0,33252.0,224352.0,156729.0,219514.0,121139.0,220635.0,252842.0
23.5,True,0.5043941243322205,30.996709850677295,4.763283312973442,30.951237085003534,4.9302675636950095,240649.0,312509.0,30958.0,139250.0,41921.0,73884.0,191854.0,112716.0,164770.0,199877.0
6.5,True,0.5199966862126033,23.437170886142884,5.80913630628539,23.200635120337083,6.250296215482006,279527.0,148178.0,51820.0,159696.0,79535.0,284914.0,220669.0,64811.0,282624.0,297853.0
7.5,True,0.5247053849116308,29.717887502028667,5.247299508644704,29.43013166384548,6.4782863436381986,6283.0,281508.0,66416.0,246291.0,16487.0,299550.0,1146.0,288990.0,228394.0,128122.0
11.5,False,0.503687530019669,21.361008146432063,5.848676541893289,21.315883470333603,6.800259830143599,90316.0,255764.0,110789.0,44125.0,84078.0,124763.0,259582.0,6626.0,222413.0,239224.0
5.0,True,0.48633617405425605,26.68454448050842,6.050886203193782,26.8570541637624,7.212738336214114,234208.0,209136.0,67962.0,171027.0,172831.0,326231.0,257623.0,201354.0,208626.0,159255.0
3.5,False,0.49972451953940034,24.905785465297043,6.646104177430189,24.90922523611061,6.4968732060092265,207504.0,219343.0,322707.0,62006.0,39077.0,154566.0,148703.0,259057.0,205231.0,206796.0
4.0,True,0.4677477478460855,26.250880920934975,6.311924304747406,26.637282598623617,6.01604825033162,176347.0,12660.0,74636.0,232299.0,165181.0,283360.0,24993.0,78466.0,251709.0,71064.0
4.5,True,0.502881061522777,26.768338879285224,7.315931168744507,26.730966953639154,6.562975407107803,206842.0,114136.0,113199.0,94785.0,226007.0,310483.0,281641.0,193847.0,139057.0,297410.0
9.0,False,0.4718934292175233,25.512048017138802,6.999469673606127,25.856736073329103,5.666576597357571,127843.0,63394.0,152361.0,199676.0,289324.0,208298.0,93468.0,304707.0,62887.0,242734.0
12.5,True,0.5039229660726824,22.089245790983576,6.591148685883948,22.038202138984133,7.491947949075554,256870.0,242661.0,44345.0,310394.0,167989.0,59597.0,150288.0,37195.0,13590.0,83776.0
12.5,True,0.48204367440515344,20.623690818652065,6.636250708600867,20.85501225108191,7.146492945465415,153570.0,280488.0,69080.0,259163.0,60448.0,184947.0,258049.0,154506.0,257256.0,217119.0
8.5,True,0.5038480188720118,27.86096110668144,5.606820190919534,27.814872398820857,6.664590171184804,2685.0,50256.0,122401.0,306681.0,36014.0,82955.0,149123.0,81932.0,90190.0,218246.0
7.0,False,0.5046518260672308,22.02512838292687,7.136707838199429,21.967697225612582,5.830193652171412,224924.0,241228.0,186477.0,76412.0,316571.0,261772.0,22605.0,20066.0,120876.0,86008.0
11.0,True,0.5030757117278053,19.761921415867718,6.580186997206615,19.725686107326787,5.492311343008701,166539.0,139238.0,1654.0,38333.0,60216.0,227821.0,201913.0,119321.0,167887.0,221549.0
5.0,False,0.5040993243940204,23.406289759982716,7.550999614970878,23.352543228441064,6.544454742957312,305635.0,158126.0,9704.0,263825.0,266374.0,292409.0,56005.0,157308.0,222031.0,11038.0
4.5,False,0.5049754647411181,21.59403202526937,6.34911683701865,21.53066596001793,7.124335957551368,91235.0,121702.0,120252.0,135084.0,118607.0,211241.0,217916.0,214434.0,23639.0,125283.0
7.0,False,0.5032518058119425,25.6180555432801,7.181780068719252,25.576390206791487,6.575221596119294,128381.0,30466.0,236314.0,162745.0,223230.0,257718.0,29177.0,182558.0,279335.0,32521.0
6.0,True,0.5206325209276395,23.749147248774435,6.940434686590709,23.488775556258272,6.5154913721372605,299127.0,167788.0,199456.0,150018.0,158617.0,123990.0,125943.0,88887.0,261979.0,120885.0
6.5,True,0.48946853721555295,25.830696969901897,6.126582592246188,25.961575376625348,6.972622701594414,299491.0,89028.0,209607.0,26285.0,292588.0,226901.0,3565.0,167156.0,24259.0,238486.0
3.5,True,0.5046618690315685,23.731061822995073,6.310307470341979,23.67265013369131,6.883012239551,68718.0,12909.0,230308.0,167218.0,283798.0,196379.0,246401.0,67376.0,195568.0,66187.0
9.5,False,0.5060224281376435,24.27255557234183,6.41936343959336,24.19868927774027,6.452833047825008,62491.0,320933.0,161372.0,53130.0,40746.0,244359.0,216182.0,324198.0,99602.0,265997.0
9.0,False,0.5056680561490876,27.665075438326603,6.462450509890279,27.597863015662128,5.541244188934124,309870.0,20700.0,3083.0,255839.0,313930.0,309870.0,122361.0,293177.0,23039.0,185982.0
6.0,False,0.5044596751307361,23.54377931390863,7.295687209475766,23.48876988983279,5.495918556273643,158090.0,238532.0,252882.0,274288.0,99158.0,291090.0,33413.0,232418.0,84645.0,72348.0
9.5,False,0.5054091551104349,28.270644823857054,5.007179354323861,28.21192281040299,5.2647080599301175,54537.0,84547.0,311458.0,176109.0,322359.0,283969.0,139661.0,88.0,324738.0,90335.0
9.5,True,0.4745309033969409,22.850188480876827,6.321647098527102,23.169187297616155,6.926302501968463,175803.0,31987.0,61206.0,172790.0,184685.0,205283.0,36804.0,136173.0,228812.0,161137.0
5.0,True,0.5046339426910255,27.466266524615484,6.421192826704605,27.4073955636131,6.980021559447991,23837.0,207261.0,184484.0,201313.0,111541.0,317709.0,57027.0,314557.0,272891.0,174368.0
17.0,False,0.5029625104971924,17.90392644521676,6.833633615500899,17.866814924211745,6.53775745192535,77302.0,236810.0,111395.0,60196.0,159857.0,230799.0,127662.0,63939.0,129798.0,81606.0
12.5,False,0.5210031055017181,29.850357204496788,5.847346641451206,29.603193058494035,6.166967257281172,145142.0,243976.0,17925.0,297971.0,206195.0,235092.0,110594.0,154018.0,319911.0,21450.0
6.5,True,0.505528316746127,22.605672495134577,5.473770952967255,22.542376495257443,6.080839709636326,239130.0,280439.0,66082.0,173750.0,205384.0,120017.0,272042.0,173780.0,203187.0,114574.0
10.0,True,0.5023209515171944,26.320668060360852,5.9094909397673,26.29421959331105,5.329629892462026,62722.0,31431.0,137163.0,147502.0,271855.0,107597.0,60841.0,83417.0,318548.0,99281.0
6.5,True,0.5046629830561764,25.13285231884386,7.126322669114617,25.072307075094187,6.722908573747834,237385.0,136539.0,38124.0,2629.0,146681.0,246795.0,283976.0,12063.0,203290.0,235747.0
21.5,True,0.5038002213072668,21.281784483346755,7.15214539989881,21.232171761212662,6.97545200352412,224029.0,128046.0,119963.0,315276.0,305498.0,284423.0,155566.0,103520.0,200101.0,280954.0
8.5,True,0.5037891179023242,28.077961108766054,5.298009441753823,28.034277858089975,6.087496054843312,111957.0,277183.0,245995.0,62763.0,220881.0,154326.0,263703.0,255736.0,120528.0,214741.0
9.5,True,0.5220294496337361,27.53904316617736,6.930767497348015,27.256753849638052,6.76253729408403,289243.0,149278.0,318185.0,84389.0,126874.0,9824.0,85150.0,11036.0,272691.0,173347.0
4.5,True,0.5047858724870944,24.191635288219167,6.453590475432456,24.135658672294053,5.387584907775354,261977.0,254919.0,139539.0,136586.0,313338.0,82951.0,51275.0,163733.0,53731.0,176623.0
6.5,True,0.5043720568285873,26.0271729526626,6.739196248691986,25.97313709002158,5.982415620302144,81209.0,199336.0,128730.0,41526.0,165227.0,67960.0,191705.0,168847.0,66025.0,80866.0
5.0,False,0.5030490410792234,28.95209696470748,5.4234514478014955,28.916832460410106,6.160347826800426,210740.0,113420.0,252885.0,101113.0,202777.0,219806.0,35308.0,279523.0,14613.0,218008.0
23.0,False,0.5018562487983677,18.738622182385345,6.818989685910884,18.71552323019642,6.402441489171052,188139.0,221215.0,301826.0,83411.0,185632.0,184785.0,37826.0,26020.0,180996.0,246909.0
3.5,False,0.5199493805089584,24.930050691750292,6.23409786283595,24.691839775427532,5.777164116466131,281757.0,45512.0,313180.0,205303.0,321951.0,4771.0,40887.0,2493.0,327827.0,7429.0
6.0,True,0.5068121373595071,24.155684298757446,6.6537741528671575,24.07464693845549,5.576732681202727,296834.0,279308.0,319651.0,218194.0,322922.0,165512.0,198860.0,9041.0,170466.0,11246.0
6.0,False,0.5244274213675877,29.266977174427318,6.693164229641332,28.972593108827546,5.584281574433444,193567.0,223921.0,273012.0,282930.0,111115.0,13620.0,54032.0,84889.0,48481.0,268930.0
16.0,False,0.5023058574528095,20.664950075411816,6.419834434275756,20.63613482540611,6.793965933605598,233610.0,329936.0,54944.0,150926.0,308401.0,3857.0,290244.0,82533.0,66965.0,229101.0
12.0,False,0.5056266200265487,26.50240445739737,6.8561550938531814,26.432767552499275,6.051111523458485,309936.0,220398.0,290611.0,54849.0,312744.0,98929.0,223886.0,96892.0,203990.0,78696.0
3.0,True,0.5041709735629759,24.07437175477484,6.563285058434735,24.02354061005344,6.220754491887744,92210.0,271427.0,194603.0,36379.0,132062.0,27457.0,304651.0,242377.0,211781.0,93275.0
4.0,True,0.5063516655477868,28.01204123945758,6.72220293587236,27.930542135957538,6.944728126883913,187136.0,9278.0,160496.0,199550.0,28178.0,272479.0,172462.0,173151.0,310327.0,93147.0
8.5,True,0.5022170175042843,30.779118484015097,5.829265700343734,30.752805286841067,6.3023750514941455,161744.0,156998.0,266590.0,124609.0,230564.0,28690.0,85161.0,307006.0,286797.0,73317.0
7.5,False,0.5049229299380495,27.56489445717422,5.250092297092214,27.508837180328758,5.794297416694175,280630.0,144130.0,260307.0,190230.0,185692.0,242621.0,93861.0,87673.0,96283.0,103102.0
5.5,True,0.503943834260983,28.2710523870432,6.718173761025657,28.220156670963874,7.0227471495790805,131428.0,299621.0,300451.0,174372.0,250445.0,71401.0,234578.0,213875.0,48402.0,91349.0
2.0,False,0.5056862917876934,25.690113511334623,5.424914931779198,25.625915283226185,5.8679612632750064,19173.0,36313.0,302626.0,112694.0,51603.0,270617.0,199575.0,258034.0,17305.0,287522.0
5.0,True,0.5038652332958815,22.600632424862585,7.176395795568714,22.551152224690988,6.572431986199637,108452.0,295524.0,251477.0,309782.0,80625.0,209911.0,284457.0,117205.0,311916.0,25154.0
3.0,False,0.5231433448979118,24.349490379223553,5.198388105975942,24.08854955259701,6.048116415248651,147361.0,33931.0,16528.0,39661.0,25991.0,111682.0,65904.0,241335.0,6138.0,72461.0
5.0,True,0.5062350144295983,28.2321643510386,6.314902307534643,28.157424273829946,5.971586616630725,65197.0,242791.0,205536.0,158112.0,59772.0,173497.0,128177.0,192380.0,148260.0,178474.0
4.5,False,0.5036787400812661,25.56244012292544,6.120061344921936,25.516933742485527,6.761718661300263,8650.0,98628.0,275626.0,293461.0,323921.0,157939.0,74424.0,307169.0,240755.0,80416.0
3.5,True,0.5046951154143309,23.509304859064457,6.096876838552133,23.454347269302254,5.897930429580432,262912.0,280069.0,230784.0,106038.0,42846.0,99267.0,306873.0,22711.0,12360.0,271646.0
3.5,True,0.5051776043478846,26.794624622693693,6.778458762639126,26.732533338183224,5.678367401839354,155841.0,1059.0,97610.0,79210.0,82313.0,239527.0,31740.0,220503.0,282310.0,22358.0
6.5,True,0.5332000573702478,21.80887434925902,6.510782879432888,21.383775545443022,7.209461083160012,216666.0,114651.0,242366.0,96716.0,15801.0,64875.0,11820.0,101025.0,213959.0,103181.0
6.0,False,0.5048477794165009,27.187899530106904,6.171497369532965,27.128330898877643,6.2990239663268905,199953.0,266306.0,180868.0,20556.0,286363.0,1850.0,211392.0,220705.0,261569.0,241249.0
4.5,False,0.5021262202808956,25.55140167427028,3.8830225092389243,25.529601745753865,5.261349144198128,116487.0,124181.0,8728.0,81711.0,61304.0,8046.0,283836.0,249285.0,65934.0,256679.0
7.5,False,0.5054082795857683,22.42203137296132,5.8237748026591,22.356079239478092,6.869872292252837,230930.0,203478.0,129374.0,52626.0,123637.0,206928.0,168684.0,208969.0,182616.0,266523.0
8.0,False,0.49965952562768623,21.342294210808806,5.582803595831681,21.346486981288095,7.272189411836801,259618.0,46968.0,187600.0,138258.0,37710.0,281438.0,319953.0,15670.0,204423.0,286344.0
8.5,False,0.5066306917160517,23.069326412309458,5.882349180648696,22.991351888176204,6.019923008784545,93498.0,180298.0,290123.0,93140.0,161536.0,154464.0,198371.0,97766.0,113683.0,37787.0
5.0,False,0.47399556546768956,26.20838114805339,6.099692564639957,26.512330843498482,5.673374643530672,172117.0,20000.0,282393.0,251.0,250004.0,298129.0,256088.0,75287.0,283513.0,10200.0
5.5,True,0.5020560915137144,23.308754565880385,6.421781619493346,23.282736073645854,6.760067965306332,117183.0,29826.0,298265.0,1884.0,165329.0,256115.0,110911.0,5577.0,172761.0,202468.0
3.5,False,0.5036374466533005,25.127102881768316,7.421012225281283,25.08263170745245,4.865964966185079,317795.0,148625.0,206980.0,266845.0,329203.0,46029.0,200812.0,91361.0,714.0,314460.0
3.5,True,0.5054234672241369,27.432468981791096,6.4460075860262105,27.364188014432727,6.904480570438166,205749.0,5154.0,53720.0,120164.0,126924.0,143982.0,81525.0,270426.0,43765.0,307994.0
5.0,True,0.5029210495138798,27.449226815609954,5.364633238350652,27.416573535999838,5.680853524160567,260666.0,26457.0,68923.0,10960.0,103124.0,33064.0,145410.0,254672.0,254918.0,317636.0
3.5,True,0.5280591280372469,25.420536340888454,5.9651173040169745,25.098980937851433,5.376524722463818,74963.0,107673.0,15459.0,219750.0,241218.0,11879.0,222235.0,208168.0,16468.0,11446.0
7.5,True,0.5042393419282685,21.303579150452777,7.056648647216513,21.24831892927343,7.082701786834718,214974.0,218746.0,153541.0,248841.0,326892.0,318857.0,53526.0,22928.0,264778.0,151102.0
13.5,True,0.5093924333226468,29.3129814024527,6.690783263043562,29.20104839076687,5.62325128036655,108827.0,287099.0,297654.0,225236.0,174101.0,173903.0,89855.0,7360.0,195321.0,314475.0
10.0,True,0.4767039097712646,30.649059940451252,6.57756892308252,30.929804494761076,5.909212374773084,178537.0,78393.0,115937.0,112199.0,167144.0,56269.0,179692.0,110102.0,126308.0,26893.0
6.0,True,0.5237309248455153,29.20570148218104,4.7063296691033685,28.932183626567824,6.685020867384726,90464.0,306007.0,2788.0,201766.0,35170.0,327751.0,100183.0,118093.0,223229.0,41060.0
2.5,False,0.5039254984328317,23.67923545076492,6.408008983751118,23.629565117928347,6.886921057797239,21256.0,169406.0,156888.0,228579.0,177897.0,101609.0,200398.0,238820.0,115531.0,177447.0
7.0,True,0.5034146185903552,27.077317028687084,6.521282004053729,27.034727520075485,6.641477675281619,64197.0,198294.0,61553.0,21287.0,198852.0,42824.0,224833.0,268705.0,150727.0,212040.0
7.5,False,0.5206123249633958,23.41819539895092,5.188113207525242,23.1874036980119,5.88574271990441,101644.0,65904.0,155298.0,259564.0,67229.0,270831.0,328439.0,55402.0,91245.0,53789.0
4.0,False,0.5339267556036522,27.82859406894579,6.159720681964715,27.402249762608218,7.165604669154378,159538.0,16694.0,240287.0,242734.0,184440.0,30776.0,281350.0,190788.0,82465.0,128466.0
20.0,False,0.5030858263758139,19.382097227533144,6.968349614293822,19.342421515196918,6.89069208224535,314052.0,71539.0,110964.0,15316.0,162775.0,270891.0,77169.0,268745.0,214118.0,94057.0
4.5,False,0.5114608448994735,25.98866523580105,5.334982512159966,25.863938209256872,5.054623726657508,118907.0,51179.0,277724.0,55710.0,225249.0,53582.0,305930.0,1963.0,109305.0,15287.0
5.5,True,0.5023967863243335,30.300325351329704,5.895930817520487,30.272141966463767,6.048549921977651,224257.0,305829.0,112838.0,264567.0,51258.0,174085.0,269195.0,54309.0,305238.0,185599.0
4.5,False,0.5047113008783973,25.893477045192157,5.583374423514698,25.841796778547113,4.875519027406566,32154.0,51064.0,32226.0,253644.0,235276.0,7991.0,164589.0,228532.0,105828.0,108752.0
8.0,True,0.5047640590934579,26.34162941006443,6.432961144608798,26.283152170794633,6.453334579971408,312371.0,211940.0,122190.0,291469.0,111344.0,267029.0,302915.0,3017.0,309732.0,77451.0
3.0,False,0.5317237484551927,26.203764277767085,6.058248695684896,25.80755138963802,7.143955618724729,251447.0,271081.0,315709.0,62339.0,19574.0,327252.0,284465.0,133189.0,293584.0,253782.0
3.5,True,0.5360253769506439,25.506066024552382,5.655170303467065,25.07619460610705,6.208639345699049,23997.0,130983.0,122828.0,41633.0,169724.0,199971.0,98939.0,279924.0,139834.0,298489.0
46.0,True,0.5033812322501899,17.27826982075231,6.744574769022781,17.235052859906663,7.0270166656591435,207344.0,224477.0,281865.0,161586.0,81371.0,173584.0,174163.0,301894.0,92669.0,321134.0
